,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,link,download
378,6828,6828,6828,6828,https://thuvienstem-steam.com/de-minh-hoa-toan-tuyen-sinh-lop-10-thpt-nam-2020-2021-so-gddt-yen-bai/,Yes
379,6829,6829,6829,6829,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-ha-nam/,Yes
380,6830,6830,6830,6830,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-chuyen-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-vinh-phuc/,Yes
381,6831,6831,6831,6831,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-long-an%2F,Die
382,6832,6832,6832,6832,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-ha-nam/,Yes
383,6833,6833,6833,6833,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-cao-bang/,Yes
384,6834,6834,6834,6834,https://thuvienstem-steam.com/de-toan-tuyen-sinh-lop-10-nam-2019-2020-so-gddt-thanh-pho-ho-chi-minh/,Yes
385,6835,6835,6835,6835,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-mon-toan-nam-2021-2022-so-gddt-nghe-an%2F,Die
386,6836,6836,6836,6836,https://thuvienstem-steam.com/de-khao-sat-vao-lop-10-mon-toan-nam-2020-2021-phong-gddt-gia-lam-ha-noi/,Yes
387,6837,6837,6837,6837,https://thuvienstem-steam.com/de-thi-thu-vao-lop-10-mon-toan-nam-hoc-2018-2019-truong-luong-the-vinh-ha-noi/,Yes
388,6838,6838,6838,6838,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-toan-tuyen-sinh-lop-10-nam-2018-2019-so-gd-va-dt-binh-phuoc-de-chung%2F,Die
389,6839,6839,6839,6839,https://thuvienstem-steam.com/de-thi-thu-vao-lop-10-mon-toan-nam-2018-truong-phan-huy-chu-ha-noi/,Yes
390,6840,6840,6840,6840,https://thuvienstem-steam.com/tuyen-chon-cac-de-thi-tuyen-sinh-vao-lop-10-mon-toan-nguyen-hoang-nam/,Yes
391,6841,6841,6841,6841,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-nam-2021-2022-truong-thcs-quang-hai-quang-binh/,Yes
392,6842,6842,6842,6842,https://thuvienstem-steam.com/de-thi-thu-tuyen-sinh-vao-lop-10-mon-toan-dot-1-truong-thang-long-ha-noi/,Yes
393,6843,6843,6843,6843,https://thuvienstem-steam.com/de-toan-tuyen-sinh-lop-10-thpt-nam-2019-2020-so-gddt-binh-duong/,Yes
394,6844,6844,6844,6844,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-tuyen-sinh-vao-lop-10-nam-2017-mon-toan-phong-gd-va-dt-tam-dao-vinh-phuc-lan-1%2F,Die
395,6845,6845,6845,6845,https://thuvienstem-steam.com/de-thi-thu-vao-lop-10-mon-toan-nam-2020-2021-truong-thcs-tam-khuong-ha-noi/,Yes
396,6846,6846,6846,6846,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-lan-1-nam-2020-2021-phong-gddt-tu-ky-hai-duong/,Yes
397,6847,6847,6847,6847,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-vao-lop-10-mon-toan-lan-2-nam-2020-2021-truong-luong-the-vinh-ha-noi%2F,Die
398,6848,6848,6848,6848,https://thuvienstem-steam.com/de-thi-thu-toan-vao-10-nam-2021-2022-truong-thpt-phan-huy-chu-ha-noi/,Yes
399,6849,6849,6849,6849,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-ninh-binh/,Yes
400,6850,6850,6850,6850,https://thuvienstem-steam.com/de-tham-khao-mon-toan-tuyen-sinh-lop-10-nam-2020-2021-so-gddt-dong-nai/,Yes
401,6851,6851,6851,6851,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-can-tho/,Yes
402,6852,6852,6852,6852,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-da-nang%2F,Die
403,6853,6853,6853,6853,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-hai-phong/,Yes
404,6854,6854,6854,6854,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-son-la/,Yes
405,6855,6855,6855,6855,https://thuvienstem-steam.com/de-thi-thu-vao-lop-10-mon-toan-nam-2020-2021-truong-thcs-xuan-canh-ha-noi/,Yes
406,6856,6856,6856,6856,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-toan-tuyen-sinh-lop-10-chuyen-nam-2019-2020-so-gddt-nam-dinh-de-chung%2F,Die
407,6857,6857,6857,6857,https://thuvienstem-steam.com/de-thi-thu-tuyen-sinh-vao-lop-10-nam-2017-mon-toan-truong-thcs-an-da-hai-phong-lan-1/,Yes
408,6858,6858,6858,6858,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-nam-2021-2022-truong-thcs-nghinh-xuyen-phu-tho/,Yes
409,6859,6859,6859,6859,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-vao-lop-10-mon-toan-nam-2018-2019-truong-nguyen-cong-tru-ha-noi%2F,Die
410,6860,6860,6860,6860,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-phu-tho/,Yes
411,6861,6861,6861,6861,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-ba-ria-vung-tau%2F,Die
412,6862,6862,6862,6862,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-dak-lak/,Yes
413,6863,6863,6863,6863,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Ftuyen-tap-50-de-luyen-thi-tuyen-sinh-lop-10-thpt-so-gddt-thai-binh%2F,Die
414,6864,6864,6864,6864,https://thuvienstem-steam.com/de-minh-hoa-toan-tuyen-sinh-lop-10-nam-2020-2021-so-gddt-khanh-hoa/,Yes
415,6865,6865,6865,6865,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-thai-binh/,Yes
416,6866,6866,6866,6866,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-mon-toan-nam-2021-2022-so-gddt-thua-thien-hue%2F,Die
417,6867,6867,6867,6867,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-lai-chau/,Yes
418,6868,6868,6868,6868,https://thuvienstem-steam.com/de-toan-tuyen-sinh-vao-lop-10-thpt-nam-hoc-2019-2020-so-gddt-ha-noi/,Yes
419,6869,6869,6869,6869,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-tuyen-sinh-lop-10-dot-2-nam-2019-truong-thang-long-ha-noi%2F,Die
420,6870,6870,6870,6870,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-thpt-nam-2019-truong-thcs-thai-thinh-ha-noi/,Yes
421,6871,6871,6871,6871,https://thuvienstem-steam.com/de-thi-thu-toan-vao-10-nam-2021-2022-lan-1-truong-thcs-kim-lien-nghe-an/,Yes
422,6872,6872,6872,6872,https://thuvienstem-steam.com/de-tuyen-sinh-vao-lop-10-nam-2019-2020-mon-toan-so-gddt-nghe-an/,Yes
423,6873,6873,6873,6873,https://thuvienstem-steam.com/de-thi-thu-lop-10-nam-2019-2020-mon-toan-truong-tran-nhan-tong-ha-noi/,Yes
424,6874,6874,6874,6874,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-nam-hoc-2017-2018-mon-toan-truong-th-cao-nguyen-dak-lak%2F,Die
425,6875,6875,6875,6875,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-nam-2021-2022-truong-thpt-ham-rong-thanh-hoa/,Yes
426,6876,6876,6876,6876,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-nam-2019-2020-mon-toan-so-gddt-quang-ngai%2F,Die
427,6877,6877,6877,6877,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-nam-2021-2022-phong-gddt-nghia-dan-nghe-an/,Yes
428,6878,6878,6878,6878,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-thua-thien-hue/,Yes
429,6879,6879,6879,6879,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-bac-giang%2F,Die
430,6880,6880,6880,6880,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-phu-tho/,Yes
431,6881,6881,6881,6881,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-vao-10-chuyen-mon-toan-khong-chuyen-nam-2021-2022-so-gddt-lam-dong%2F,Die
432,6882,6882,6882,6882,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-vinh-phuc%2F,Die
433,6883,6883,6883,6883,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-khanh-hoa/,Yes
434,6884,6884,6884,6884,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-vao-lop-10-mon-toan-nam-2020-2021-lan-1-so-gddt-ninh-binh%2F,Die
435,6885,6885,6885,6885,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-vao-lop-10-nam-2021-2022-truong-thcs-minh-phu-phu-tho%2F,Die
436,6886,6886,6886,6886,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-tp-hcm/,Yes
437,6887,6887,6887,6887,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-tuyen-sinh-lop-10-nam-2020-2021-truong-phan-huy-chu-ha-noi%2F,Die
438,6888,6888,6888,6888,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-nam-2021-2022-phong-gddt-duc-tho-ha-tinh/,Yes
439,6889,6889,6889,6889,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-nam-dinh/,Yes
440,6890,6890,6890,6890,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-da-nang/,Yes
441,6891,6891,6891,6891,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-vao-lop-10-mon-toan-nam-2021-2022-truong-luong-the-vinh-ha-noi%2F,Die
442,6892,6892,6892,6892,https://thuvienstem-steam.com/de-thi-thu-tuyen-sinh-lop-10-nam-hoc-2017-2018-mon-toan-truong-thcs-nga-thien-thanh-hoa/,Yes
443,6893,6893,6893,6893,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-dong-nai/,Yes
444,6894,6894,6894,6894,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-nam-2021-2022-truong-thpt-gang-thep-thai-nguyen/,Yes
445,6895,6895,6895,6895,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-mon-toan-nam-2021-2022-so-gddt-hai-phong%2F,Die
446,6896,6896,6896,6896,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-dien-bien/,Yes
447,6897,6897,6897,6897,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-ninh-binh%2F,Die
448,6898,6898,6898,6898,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-bac-giang%2F,Die
449,6899,6899,6899,6899,https://thuvienstem-steam.com/de-thi-thu-vao-10-nam-2020-2021-mon-toan-truong-khanh-hoa-thai-nguyen/,Yes
450,6900,6900,6900,6900,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tham-khao-toan-tuyen-sinh-lop-10-nam-2021-2022-so-gddt-thai-nguyen%2F,Die
451,6901,6901,6901,6901,https://thuvienstem-steam.com/de-toan-tuyen-sinh-lop-10-nam-2019-2020-so-gddt-bac-ninh/,Yes
452,6902,6902,6902,6902,https://thuvienstem-steam.com/de-thi-thu-lan-1-vao-10-mon-toan-nam-2020-2021-phong-gddt-hai-hau-nam-dinh/,Yes
453,6903,6903,6903,6903,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-truong-thpt-dao-duy-tu-thanh-hoa%2F,Die
454,6904,6904,6904,6904,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-nam-dinh/,Yes
455,6905,6905,6905,6905,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-binh-duong/,Yes
456,6906,6906,6906,6906,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-chuyen-mon-toan-nam-2021-2022-so-gddt-quang-tri%2F,Die
457,6907,6907,6907,6907,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-binh-dinh/,Yes
458,6908,6908,6908,6908,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-khao-sat-toan-thi-vao-10-nam-2019-2020-phong-gddt-dan-phuong-ha-noi%2F,Die
459,6909,6909,6909,6909,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-kscl-vao-lop-10-thpt-nam-2018-2019-truong-thcs-bach-lieu-nghe-an%2F,Die
460,6910,6910,6910,6910,https://thuvienstem-steam.com/de-thi-thu-toan-tuyen-sinh-lop-10-nam-2019-2020-truong-hong-ha-ha-noi/,Yes
461,6911,6911,6911,6911,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-lam-dong/,Yes
462,6912,6912,6912,6912,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-long-an%2F,Die
463,6913,6913,6913,6913,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-soc-trang/,Yes
464,6914,6914,6914,6914,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-tien-giang/,Yes
465,6915,6915,6915,6915,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-toan-tuyen-sinh-vao-10-chuyen-nam-2019-2020-so-gddt-hung-yen-de-chung%2F,Die
466,6916,6916,6916,6916,https://thuvienstem-steam.com/de-thi-thu-vao-10-mon-toan-nam-2020-2021-truong-thcs-thanh-cong-ha-noi/,Yes
467,6917,6917,6917,6917,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-vao-lop-10-nam-2019-2020-phong-gddt-chi-linh-hai-duong%2F,Die
468,6918,6918,6918,6918,https://thuvienstem-steam.com/de-va-tach-chuyen-de-tuyen-sinh-lop-10-mon-toan-so-gddt-tien-giang/,Yes
469,6919,6919,6919,6919,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-nam-2021-2022-phong-gddt-anh-son-nghe-an/,Yes
470,6920,6920,6920,6920,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-vao-10-nam-2020-2021-mon-toan-truong-ngo-quyen-thai-nguyen%2F,Die
471,6921,6921,6921,6921,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-dong-thap%2F,Die
472,6922,6922,6922,6922,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-binh-phuoc%2F,Die
473,6923,6923,6923,6923,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-vao-lop-10-nam-2021-2022-truong-thcs-dang-chanh-ky-nghe-an%2F,Die
474,6924,6924,6924,6924,https://thuvienstem-steam.com/de-thi-thu-toan-vao-lop-10-nam-2021-2022-truong-thcs-nguyen-thi-thap-tp-hcm/,Yes
475,6925,6925,6925,6925,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-dak-nong/,Yes
476,6926,6926,6926,6926,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-lang-son%2F,Die
477,6927,6927,6927,6927,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-truong-thcs-thieu-van-thanh-hoa-lan-1%2F,Die
478,6928,6928,6928,6928,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-an-giang%2F,Die
479,6929,6929,6929,6929,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-tien-giang%2F,Die
480,6930,6930,6930,6930,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-hung-yen%2F,Die
481,6931,6931,6931,6931,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-vao-10-mon-toan-nam-2020-2021-truong-thcs-khuong-thuong-ha-noi%2F,Die
482,6932,6932,6932,6932,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-mon-toan-nam-2020-2021-truong-dhsp-tp-hcm-chung/,Yes
483,6933,6933,6933,6933,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-vao-lop-10-nam-2021-2022-truong-nobel-school-thanh-hoa%2F,Die
484,6934,6934,6934,6934,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-tay-ninh%2F,Die
485,6935,6935,6935,6935,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-toan-tuyen-sinh-lop-10-thpt-nam-2019-2020-so-gddt-ninh-thuan%2F,Die
486,6936,6936,6936,6936,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-vao-lop-10-nam-2021-2022-phong-gddt-thach-thanh-thanh-hoa%2F,Die
487,6937,6937,6937,6937,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-cong-lap-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-ben-tre%2F,Die
488,6938,6938,6938,6938,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-lang-son/,Yes
489,6939,6939,6939,6939,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-mon-toan-nam-hoc-2020-2021-so-gddt-nghe-an%2F,Die
490,6940,6940,6940,6940,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-mon-toan-nam-2021-2022-so-gddt-binh-duong%2F,Die
491,6941,6941,6941,6941,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Ftuyen-tap-21-de-thi-thu-tuyen-sinh-vao-lop-10-nam-2017-mon-toan%2F,Die
492,6942,6942,6942,6942,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-hai-duong/,Yes
493,6943,6943,6943,6943,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-vao-lop-10-lan-4-nam-2020-2021-truong-nguyen-du-ha-noi%2F,Die
494,6944,6944,6944,6944,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-binh-phuoc/,Yes
495,6945,6945,6945,6945,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-lang-son%2F,Die
496,6946,6946,6946,6946,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-hoa-binh/,Yes
497,6947,6947,6947,6947,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-vao-lop-10-mon-toan-nam-2018-truong-thcs-nhan-chinh-ha-noi%2F,Die
498,6948,6948,6948,6948,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-chuyen-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-binh-duong/,Yes
499,6949,6949,6949,6949,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-tuyen-sinh-lop-10-nam-2020-2021-truong-thcs-yen-my-ha-noi%2F,Die
500,6950,6950,6950,6950,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-thanh-hoa%2F,Die
501,6951,6951,6951,6951,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-toan-tuyen-sinh-lop-10-thpt-nam-2019-2020-so-gddt-thanh-hoa%2F,Die
502,6952,6952,6952,6952,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-hai-phong%2F,Die
503,6953,6953,6953,6953,https://thuvienstem-steam.com/tuyen-tap-de-tuyen-sinh-lop-10-mon-toan-so-gddt-ha-noi-tu-1998-den-2020/,Yes
504,6954,6954,6954,6954,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-ha-noi%2F,Die
505,6955,6955,6955,6955,https://thuvienstem-steam.com/de-thi-thu-vao-lop-10-mon-toan-nam-2018-truong-thpt-son-tay-ha-noi/,Yes
506,6956,6956,6956,6956,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-mon-toan-nam-2021-2022-so-gddt-khanh-hoa%2F,Die
507,6957,6957,6957,6957,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-toan-vao-lop-10-thpt-dot-1-nam-2019-truong-thang-long-ha-noi%2F,Die
508,6958,6958,6958,6958,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-nam-2019-2020-mon-toan-so-gddt-bac-lieu%2F,Die
509,6959,6959,6959,6959,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-dong-nai/,Yes
510,6960,6960,6960,6960,https://thuvienstem-steam.com/de-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-binh-thuan/,Yes
511,6961,6961,6961,6961,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-tuyen-sinh-lop-10-thpt-mon-toan-nam-2020-2021-so-gddt-quang-ngai%2F,Die
512,6962,6962,6962,6962,https://thuvienstem-steam.com/wp-login.php?redirect_to=https%3A%2F%2Fthuvienstem-steam.com%2Fde-thi-thu-vao-10-mon-toan-nam-2019-truong-thcs-tan-mai-ha-noi%2F,Die
513,6963,6963,6963,6963,https://thuvienstem-steam.com/de-thi-tuyen-sinh-lop-10-thpt-nam-hoc-2017-2018-mon-toan-so-gd-va-dt-an-giang/,Yes
